time,sym,price,qty
0D16:57:19.309031000,x1,99.99756,307
0D16:57:19.309037000,x1,99.97061,460
0D16:57:19.318983000,x1,100.0991,425
0D16:57:19.318988000,x1,100.0896,78
0D16:57:19.328548000,x3,300.0308,443
0D16:57:19.328553000,x3,299.9829,333
0D16:57:19.338740000,x2,200.0479,222
0D16:57:19.338745000,x2,200.0464,193
0D16:57:19.348519000,x2,200.0566,378
0D16:57:19.348523000,x2,199.9733,220
0D16:57:19.358417000,x1,99.91915,297
0D16:57:19.358422000,x1,99.949,266
0D16:57:19.368649000,x2,200.0836,71
0D16:57:19.368655000,x2,199.9193,455
0D16:57:19.378430000,x1,100.0624,359
0D16:57:19.378436000,x1,99.95892,454
0D16:57:19.389041000,x3,300.0611,209
0D16:57:19.389047000,x3,300.0179,332
0D16:57:19.398980000,x2,199.9944,174
0D16:57:19.398988000,x2,199.9609,491
0D16:57:19.408999000,x3,299.9169,351
0D16:57:19.409006000,x3,299.9684,137
0D16:57:19.418795000,x2,200.0867,38
0D16:57:19.418802000,x2,199.9163,465
0D16:57:19.429118000,x3,300.0753,10
0D16:57:19.429122000,x3,299.9229,247
0D16:57:19.438684000,x2,200.0558,404
0D16:57:19.438688000,x2,200.0052,414
0D16:57:19.448388000,x1,100.091,362
0D16:57:19.448393000,x1,100.0152,257
0D16:57:19.458706000,x2,200.0809,132
0D16:57:19.458711000,x2,199.979,379
0D16:57:19.468491000,x1,99.94161,205
0D16:57:19.468495000,x1,99.98263,224
0D16:57:19.478791000,x2,199.9807,387
0D16:57:19.478794000,x2,199.9869,293
0D16:57:19.498955000,x2,200.067,201
0D16:57:19.498961000,x2,199.9119,257
0D16:57:19.518665000,x2,199.9816,442
0D16:57:19.518671000,x2,200.0165,412
0D16:57:19.538826000,x1,99.92974,275
0D16:57:19.538832000,x1,99.98501,469
0D16:57:19.549490000,x3,300.0318,197
0D16:57:19.549495000,x3,299.9081,498
0D16:57:19.558303000,x3,299.9144,240
0D16:57:19.558308000,x3,299.9607,50
0D16:57:19.568848000,x2,200.0048,471
0D16:57:19.568853000,x2,200.0947,256
0D16:57:19.578609000,x2,200.017,489
0D16:57:19.578615000,x2,199.9183,18
0D16:57:19.588494000,x1,99.94915,15
0D16:57:19.588500000,x1,99.97955,487
0D16:57:19.599177000,x3,299.9334,46
0D16:57:19.599182000,x3,300.0546,4
0D16:57:19.608709000,x2,200.0329,1
0D16:57:19.608716000,x2,200.0591,353
0D16:57:19.618576000,x2,199.9431,367
0D16:57:19.618582000,x2,200.086,71
0D16:57:19.628654000,x3,300.0966,79
0D16:57:19.628658000,x3,300.0058,203
0D16:57:19.638588000,x1,100.0185,482
0D16:57:19.638592000,x1,99.99288,111
0D16:57:19.648795000,x3,299.9171,152
0D16:57:19.648800000,x3,300.0967,153
0D16:57:19.658482000,x2,200.048,123
0D16:57:19.658487000,x2,200.0003,400
0D16:57:19.669397000,x3,300.0918,39
0D16:57:19.669403000,x3,299.9175,381
0D16:57:19.678786000,x1,99.913,48
0D16:57:19.678792000,x1,99.98911,130
0D16:57:19.688738000,x1,99.96894,496
0D16:57:19.688743000,x1,99.94804,275
0D16:57:19.699165000,x2,200.054,430
0D16:57:19.699171000,x2,199.9204,3
0D16:57:19.708462000,x1,100.061,484
0D16:57:19.708469000,x1,100.0439,62
0D16:57:19.718907000,x2,200.0637,29
0D16:57:19.718913000,x2,199.9435,447
0D16:57:19.728928000,x1,99.9695,282
0D16:57:19.728933000,x1,99.96919,498
0D16:57:19.739192000,x3,300.0335,346
0D16:57:19.739208000,x3,300.0274,28
0D16:57:19.759177000,x1,99.98465,419
0D16:57:19.759193000,x1,100.033,378
0D16:57:19.769645000,x1,99.98716,377
0D16:57:19.769661000,x1,100.0447,124
0D16:57:19.779194000,x2,200.0632,111
0D16:57:19.779210000,x2,200.0671,136
0D16:57:19.789953000,x3,299.9054,287
0D16:57:19.789962000,x3,300.0087,120
0D16:57:19.798952000,x3,300.0116,244
0D16:57:19.798961000,x3,300.0419,408
0D16:57:19.809414000,x3,299.9044,58
0D16:57:19.809424000,x3,299.9628,144
0D16:57:19.828982000,x2,199.9007,146
0D16:57:19.828986000,x2,200.0205,376
0D16:57:19.838272000,x2,199.9031,199
0D16:57:19.838277000,x2,200.0379,433
0D16:57:19.848427000,x3,299.9807,82
0D16:57:19.848430000,x3,299.9689,339
0D16:57:19.858342000,x3,299.9682,331
0D16:57:19.858347000,x3,300.0303,20
0D16:57:19.869453000,x1,100.0745,282
0D16:57:19.869457000,x1,99.91111,448
0D16:57:19.878659000,x2,200.0603,382
0D16:57:19.878664000,x2,200.0695,394
0D16:57:19.889444000,x2,199.9628,253
0D16:57:19.889449000,x2,200.0517,227
0D16:57:19.898785000,x3,300.0228,111
0D16:57:19.898789000,x3,299.9639,284
0D16:57:19.909108000,x1,99.94127,56
0D16:57:19.909112000,x1,100.0121,139
0D16:57:19.918333000,x1,100.0877,302
0D16:57:19.918339000,x1,100.0956,122
0D16:57:19.928648000,x3,299.9776,211
0D16:57:19.928663000,x3,299.9332,494
0D16:57:19.949578000,x3,299.9057,372
0D16:57:19.949594000,x3,299.962,426
0D16:57:19.959449000,x3,299.9324,133
0D16:57:19.959465000,x3,300.049,227
0D16:57:19.969136000,x3,299.9779,136
0D16:57:19.969148000,x3,299.9796,352
0D16:57:19.989315000,x1,100.0698,97
0D16:57:19.989324000,x1,100.0068,304
0D16:57:19.998825000,x3,300.0833,175
0D16:57:19.998834000,x3,300.0456,359
0D16:57:20.009102000,x1,99.9697,288
0D16:57:20.009110000,x1,100.0126,259
0D16:57:20.019063000,x3,299.975,311
0D16:57:20.019070000,x3,300.098,338
0D16:57:20.028549000,x3,299.9822,309
0D16:57:20.028556000,x3,300.012,63
0D16:57:20.038954000,x2,200.0959,448
0D16:57:20.038984000,x2,200.0073,377
0D16:57:20.048853000,x2,200.0902,316
0D16:57:20.048868000,x2,199.9299,58
0D16:57:20.059581000,x3,299.9562,381
0D16:57:20.059597000,x3,300.0775,81
0D16:57:20.069786000,x3,300.0582,62
0D16:57:20.069795000,x3,299.9815,111
0D16:57:20.078754000,x3,300.0847,493
0D16:57:20.078759000,x3,300.0249,372
0D16:57:20.088382000,x2,200.0681,25
0D16:57:20.088386000,x2,200.0335,241
0D16:57:20.099277000,x3,299.9289,461
0D16:57:20.099282000,x3,299.9111,338
0D16:57:20.108310000,x3,300.013,59
0D16:57:20.108314000,x3,300.0595,369
0D16:57:20.119024000,x1,100.0395,33
0D16:57:20.119028000,x1,100.0573,172
0D16:57:20.128334000,x1,99.97697,323
0D16:57:20.128337000,x1,100.0638,64
0D16:57:20.138526000,x1,99.98159,216
0D16:57:20.138541000,x1,99.90067,241
0D16:57:20.149806000,x1,99.98898,17
0D16:57:20.149821000,x1,99.99477,186
0D16:57:20.159884000,x1,99.94114,74
0D16:57:20.159899000,x1,100.0378,312
0D16:57:20.169834000,x2,200.0337,285
0D16:57:20.169842000,x2,200.0139,458
0D16:57:20.179163000,x3,300.0781,355
0D16:57:20.179167000,x3,299.948,458
0D16:57:20.188810000,x1,100.0773,348
0D16:57:20.188815000,x1,100.0168,264
0D16:57:20.198706000,x1,99.99796,197
0D16:57:20.198710000,x1,99.95302,173
0D16:57:20.209129000,x3,300.092,94
0D16:57:20.209134000,x3,300.0701,260
0D16:57:20.218462000,x1,99.94009,334
0D16:57:20.218467000,x1,100.0048,180
0D16:57:20.228422000,x2,199.991,340
0D16:57:20.228427000,x2,200.064,381
0D16:57:20.238987000,x3,299.9704,281
0D16:57:20.239002000,x3,300.0377,24
0D16:57:20.258948000,x1,100.0624,314
0D16:57:20.258963000,x1,99.91561,78
0D16:57:20.269942000,x1,99.96184,437
0D16:57:20.269951000,x1,99.9029,111
0D16:57:20.278838000,x2,200.0842,478
0D16:57:20.278843000,x2,200.005,410
0D16:57:20.288634000,x1,99.92932,458
0D16:57:20.288638000,x1,100.0907,380
0D16:57:20.298786000,x3,300.0003,157
0D16:57:20.298791000,x3,300.098,214
0D16:57:20.308675000,x2,199.9028,140
0D16:57:20.308679000,x2,200.0057,186
0D16:57:20.318358000,x2,199.9554,22
0D16:57:20.318361000,x2,199.9097,281
0D16:57:20.339114000,x3,300.0003,222
0D16:57:20.339119000,x3,299.9448,189
0D16:57:20.348586000,x3,300.049,142
0D16:57:20.348591000,x3,300.0328,65
0D16:57:20.359415000,x1,100.0751,136
0D16:57:20.359421000,x1,99.97261,410
0D16:57:20.368281000,x3,299.9352,56
0D16:57:20.368287000,x3,300.0541,25
0D16:57:20.389364000,x2,199.9304,32
0D16:57:20.389368000,x2,199.9809,335
0D16:57:20.398381000,x3,300.0392,493
0D16:57:20.398385000,x3,300.096,141
0D16:57:20.408372000,x1,99.96507,299
0D16:57:20.408378000,x1,100.0107,346
0D16:57:20.418383000,x2,199.9631,122
0D16:57:20.418388000,x2,199.9064,233
0D16:57:20.428419000,x1,100.0836,59
0D16:57:20.428424000,x1,100.067,289
0D16:57:20.438245000,x3,300.0575,385
0D16:57:20.438248000,x3,300.0891,329
0D16:57:20.449055000,x1,99.91242,172
0D16:57:20.449070000,x1,99.92332,455
0D16:57:20.459096000,x1,99.95303,303
0D16:57:20.459112000,x1,99.94777,124
0D16:57:20.479716000,x3,299.9121,351
0D16:57:20.479732000,x3,299.9199,332
0D16:57:20.489180000,x3,299.9207,124
0D16:57:20.489191000,x3,299.9299,427
0D16:57:20.499136000,x2,200.077,158
0D16:57:20.499147000,x2,199.9656,453
0D16:57:20.509660000,x2,199.945,103
0D16:57:20.509670000,x2,200.0287,79
0D16:57:20.539203000,x2,200.0008,456
0D16:57:20.539209000,x2,200.0296,395
0D16:57:20.548880000,x1,99.99171,327
0D16:57:20.548886000,x1,100.0377,487
0D16:57:20.559040000,x2,200.0336,350
0D16:57:20.559046000,x2,199.9024,36
0D16:57:20.568962000,x2,200.0069,373
0D16:57:20.568968000,x2,199.9066,412
0D16:57:20.579624000,x1,99.98972,63
0D16:57:20.579630000,x1,99.98608,138
0D16:57:20.588547000,x3,300.0057,491
0D16:57:20.588553000,x3,300.0591,8
0D16:57:20.598675000,x1,99.99688,328
0D16:57:20.598681000,x1,100.0833,221
0D16:57:20.608628000,x2,199.9455,324
0D16:57:20.608644000,x2,200.0328,445
0D16:57:20.619051000,x1,100.0544,83
0D16:57:20.619066000,x1,100.0759,301
0D16:57:20.629211000,x3,299.9599,461
0D16:57:20.629222000,x3,300.0982,269
0D16:57:20.638952000,x1,100.0945,379
0D16:57:20.638964000,x1,100.0302,364
0D16:57:20.649339000,x1,100.0386,254
0D16:57:20.649348000,x1,99.90852,58
0D16:57:20.659189000,x3,300.0438,83
0D16:57:20.659198000,x3,300.0851,491
0D16:57:20.669126000,x1,99.9368,283
0D16:57:20.669135000,x1,100.0546,60
0D16:57:20.678622000,x1,100.0351,61
0D16:57:20.678629000,x1,99.95322,116
0D16:57:20.688885000,x3,299.9269,185
0D16:57:20.688893000,x3,299.938,8
0D16:57:20.698598000,x2,200.0922,363
0D16:57:20.698606000,x2,200.0646,254
0D16:57:20.709012000,x2,199.9092,363
0D16:57:20.709020000,x2,199.9671,391
0D16:57:20.718853000,x2,199.944,389
0D16:57:20.718858000,x2,199.9592,449
0D16:57:20.728455000,x1,100.0764,366
0D16:57:20.728459000,x1,99.95576,315
0D16:57:20.738565000,x2,199.9607,299
0D16:57:20.738569000,x2,199.9269,339
0D16:57:20.748818000,x3,299.9979,430
0D16:57:20.748822000,x3,300.0445,93
0D16:57:20.758832000,x2,199.9971,83
0D16:57:20.758836000,x2,200.0247,362
0D16:57:20.768795000,x1,99.98744,497
0D16:57:20.768800000,x1,100.0772,37
0D16:57:20.779180000,x1,100.0437,100
0D16:57:20.779184000,x1,99.90525,147
0D16:57:20.788916000,x2,200.0484,87
0D16:57:20.788920000,x2,200.0661,48
0D16:57:20.798685000,x1,99.96262,160
0D16:57:20.798689000,x1,99.93349,103
0D16:57:20.809303000,x1,99.92229,365
0D16:57:20.809311000,x1,100.06,262
0D16:57:20.818956000,x3,300.0061,394
0D16:57:20.818961000,x3,299.9433,21
0D16:57:20.828818000,x1,99.98911,168
0D16:57:20.828822000,x1,100.0765,291
0D16:57:20.838974000,x1,100.0159,257
0D16:57:20.838979000,x1,100.0055,186
0D16:57:20.848471000,x1,99.98452,230
0D16:57:20.848478000,x1,99.95499,240
0D16:57:20.858600000,x1,100.0553,157
0D16:57:20.858616000,x1,100.0244,456
0D16:57:20.879082000,x2,199.9535,181
0D16:57:20.879098000,x2,200.0567,75
0D16:57:20.889857000,x3,299.9037,254
0D16:57:20.889866000,x3,299.9497,441
0D16:57:20.898898000,x2,199.9131,161
0D16:57:20.898908000,x2,200.0656,238
0D16:57:20.908924000,x3,299.994,99
0D16:57:20.908931000,x3,300.062,60
0D16:57:20.919585000,x3,300.0317,375
0D16:57:20.919590000,x3,300.0557,82
0D16:57:20.928337000,x1,100.0664,285
0D16:57:20.928341000,x1,100.0946,148
0D16:57:20.938581000,x1,100.089,244
0D16:57:20.938584000,x1,99.90586,426
0D16:57:20.948609000,x1,100.0181,121
0D16:57:20.948613000,x1,99.94409,278
0D16:57:20.958754000,x1,99.99301,111
0D16:57:20.958758000,x1,99.96948,364
0D16:57:20.968844000,x1,100.0711,461
0D16:57:20.968848000,x1,99.98784,49
0D16:57:20.978865000,x1,99.91319,17
0D16:57:20.978870000,x1,99.99725,263
0D16:57:20.988805000,x2,199.935,252
0D16:57:20.988809000,x2,199.9608,400
0D16:57:20.998914000,x1,100.0779,255
0D16:57:20.998919000,x1,100.0824,301
0D16:57:21.009032000,x2,200.0499,10
0D16:57:21.009039000,x2,199.9656,398
0D16:57:21.019237000,x2,200.0269,116
0D16:57:21.019241000,x2,200.029,454
0D16:57:21.029374000,x3,299.9747,58
0D16:57:21.029380000,x3,300.098,84
0D16:57:21.038466000,x2,199.9972,411
0D16:57:21.038471000,x2,200.0919,448
0D16:57:21.048316000,x2,199.9735,91
0D16:57:21.048322000,x2,199.9815,117
0D16:57:21.059557000,x1,100.064,453
0D16:57:21.059563000,x1,100.0998,335
0D16:57:21.068738000,x1,100.0478,56
0D16:57:21.068742000,x1,100.0797,190
0D16:57:21.078870000,x2,199.943,443
0D16:57:21.078874000,x2,199.9485,247
0D16:57:21.089302000,x1,99.98061,174
0D16:57:21.089306000,x1,100.0015,343
0D16:57:21.101026000,x1,99.9041,92
0D16:57:21.101030000,x1,100.0989,375
0D16:57:21.118644000,x1,99.90324,124
0D16:57:21.118648000,x1,100.0198,311
0D16:57:21.128848000,x1,99.90408,324
0D16:57:21.128853000,x1,99.99717,211
0D16:57:21.138794000,x1,100.042,91
0D16:57:21.138799000,x1,99.90329,293
0D16:57:21.158405000,x3,300.0375,148
0D16:57:21.158420000,x3,299.987,17
0D16:57:21.169645000,x2,199.9638,479
0D16:57:21.169662000,x2,200.0782,86
0D16:57:21.179425000,x3,299.9279,114
0D16:57:21.179440000,x3,300.038,85
0D16:57:21.189461000,x1,99.94289,448
0D16:57:21.189476000,x1,99.97865,27
0D16:57:21.198948000,x3,299.999,217
0D16:57:21.198961000,x3,299.9077,357
0D16:57:21.208973000,x1,99.90339,246
0D16:57:21.208986000,x1,99.98259,153
0D16:57:21.219579000,x1,100.0683,221
0D16:57:21.219590000,x1,99.98903,41
0D16:57:21.229255000,x1,100.0547,432
0D16:57:21.229264000,x1,100.0079,271
0D16:57:21.238619000,x1,100.0238,337
0D16:57:21.238628000,x1,99.95004,83
0D16:57:21.269386000,x3,299.9983,259
0D16:57:21.269402000,x3,299.9505,304
0D16:57:21.279101000,x3,299.9917,353
0D16:57:21.279115000,x3,300.0657,318
0D16:57:21.289297000,x1,99.94868,415
0D16:57:21.289310000,x1,99.99406,219
0D16:57:21.299262000,x1,100.001,124
0D16:57:21.299271000,x1,99.96373,48
0D16:57:21.308611000,x1,100.0951,343
0D16:57:21.308621000,x1,100.0487,118
0D16:57:21.318659000,x3,300.0121,432
0D16:57:21.318662000,x3,299.9595,344
0D16:57:21.329175000,x2,200.0519,459
0D16:57:21.329180000,x2,200.0729,117
0D16:57:21.338413000,x1,100.0411,50
0D16:57:21.338417000,x1,100.0234,275
0D16:57:21.358870000,x1,99.98286,91
0D16:57:21.358874000,x1,100.0064,445
0D16:57:21.368967000,x2,200.0676,356
0D16:57:21.368972000,x2,200.0836,118
0D16:57:21.379151000,x1,99.95296,42
0D16:57:21.379156000,x1,99.98054,398
0D16:57:21.388580000,x1,100.0543,482
0D16:57:21.388585000,x1,99.91116,86
0D16:57:21.408294000,x1,100.0856,364
0D16:57:21.408298000,x1,100.094,469
0D16:57:21.418577000,x3,299.9637,282
0D16:57:21.418593000,x3,299.9955,153
0D16:57:21.429768000,x1,100.0695,345
0D16:57:21.429773000,x1,99.91816,313
0D16:57:21.438731000,x3,299.9271,184
0D16:57:21.438736000,x3,300.0222,151
0D16:57:21.459091000,x2,199.9525,316
0D16:57:21.459107000,x2,199.9067,298
0D16:57:21.469179000,x1,99.90416,476
0D16:57:21.469195000,x1,99.96796,79
0D16:57:21.479599000,x2,200.0873,263
0D16:57:21.479615000,x2,199.9003,87
0D16:57:21.489566000,x2,199.9076,435
0D16:57:21.489582000,x2,200.0834,316
0D16:57:21.499722000,x1,100.0253,425
0D16:57:21.499733000,x1,99.93611,101
0D16:57:21.509403000,x1,100.0149,61
0D16:57:21.509414000,x1,99.94167,320
0D16:57:21.518973000,x2,200.0377,167
0D16:57:21.518984000,x2,200.0513,282
0D16:57:21.529359000,x1,100.0821,8
0D16:57:21.529370000,x1,100.0342,9
0D16:57:21.538777000,x3,299.9881,426
0D16:57:21.538788000,x3,299.9826,109
0D16:57:21.549124000,x3,300.0229,223
0D16:57:21.549135000,x3,300.0033,113
0D16:57:21.558798000,x3,300.0432,399
0D16:57:21.558809000,x3,299.9119,266
0D16:57:21.569328000,x3,300.0152,212
0D16:57:21.569339000,x3,299.9739,237
0D16:57:21.578819000,x3,299.9738,400
0D16:57:21.578831000,x3,299.9813,488
0D16:57:21.588876000,x1,99.90159,306
0D16:57:21.588886000,x1,99.90618,68
0D16:57:21.599367000,x3,300.0216,331
0D16:57:21.599379000,x3,299.9726,443
0D16:57:21.609753000,x1,99.98394,197
0D16:57:21.609764000,x1,99.94939,451
0D16:57:21.619304000,x2,199.9005,431
0D16:57:21.619315000,x2,199.9549,206
0D16:57:21.629138000,x1,100.0004,383
0D16:57:21.629150000,x1,99.9223,28
0D16:57:21.638855000,x1,100.067,489
0D16:57:21.638865000,x1,99.94737,182
0D16:57:21.649085000,x2,199.9176,164
0D16:57:21.649096000,x2,199.9076,175
0D16:57:21.659789000,x2,199.9463,73
0D16:57:21.659800000,x2,200.0772,481
0D16:57:21.668710000,x1,99.98946,50
0D16:57:21.668719000,x1,99.99348,169
0D16:57:21.678655000,x1,100.0495,127
0D16:57:21.678665000,x1,99.97001,435
0D16:57:21.689452000,x2,199.9818,400
0D16:57:21.689464000,x2,200.094,61
0D16:57:21.699444000,x2,199.957,237
0D16:57:21.699455000,x2,199.9234,472
0D16:57:21.709118000,x2,199.9559,261
0D16:57:21.709129000,x2,200.0085,187
0D16:57:21.719663000,x1,99.99849,179
0D16:57:21.719672000,x1,99.99199,91
0D16:57:21.728718000,x2,200.0255,447
0D16:57:21.728727000,x2,199.9724,204
0D16:57:21.738767000,x1,99.93056,74
0D16:57:21.738771000,x1,100.0843,475
0D16:57:21.748335000,x3,299.9858,118
0D16:57:21.748348000,x3,300.0666,86
0D16:57:21.759419000,x3,300.058,272
0D16:57:21.759435000,x3,299.9628,432
0D16:57:21.769289000,x3,300.0557,104
0D16:57:21.769304000,x3,300.0207,221
0D16:57:21.779290000,x1,99.91937,441
0D16:57:21.779305000,x1,100.038,351
0D16:57:21.789900000,x1,99.94353,150
0D16:57:21.789916000,x1,100.0261,389
0D16:57:21.799634000,x1,100.0891,10
0D16:57:21.799650000,x1,100.0125,264
0D16:57:21.818898000,x1,99.95917,0
0D16:57:21.818909000,x1,99.90084,351
0D16:57:21.829271000,x3,300.0796,300
0D16:57:21.829280000,x3,300.0722,15
0D16:57:21.839251000,x2,199.9257,447
0D16:57:21.839259000,x2,199.9702,78
0D16:57:21.848660000,x3,300.0934,289
0D16:57:21.848669000,x3,300.019,182
0D16:57:21.858562000,x2,199.9638,18
0D16:57:21.858571000,x2,199.97,199
0D16:57:21.879078000,x3,300.0444,157
0D16:57:21.879087000,x3,300.0415,300
0D16:57:21.888888000,x3,300.022,86
0D16:57:21.888897000,x3,300.0348,486
0D16:57:21.898872000,x3,299.9103,477
0D16:57:21.898881000,x3,299.9864,384
0D16:57:21.908610000,x3,300.0749,482
0D16:57:21.908618000,x3,300.0603,444
0D16:57:21.918565000,x2,199.9595,196
0D16:57:21.918574000,x2,199.9168,272
0D16:57:21.929162000,x3,300.0767,323
0D16:57:21.929171000,x3,299.9819,388
0D16:57:21.939666000,x1,99.92623,401
0D16:57:21.939675000,x1,100.0045,384
0D16:57:21.948664000,x2,199.9997,324
0D16:57:21.948673000,x2,200.0168,180
0D16:57:21.968754000,x3,300.0623,114
0D16:57:21.968763000,x3,300.0027,436
0D16:57:21.978879000,x3,299.9268,124
0D16:57:21.978888000,x3,299.9681,164
0D16:57:21.988849000,x1,100.0168,84
0D16:57:21.988858000,x1,99.92326,14
0D16:57:21.999209000,x1,99.9411,94
0D16:57:21.999218000,x1,99.96764,317
0D16:57:22.009168000,x1,99.98139,308
0D16:57:22.009178000,x1,99.94677,363
0D16:57:22.028753000,x3,300.0681,240
0D16:57:22.028763000,x3,300.0984,245
0D16:57:22.039035000,x3,300.0337,415
0D16:57:22.039043000,x3,299.9991,388
0D16:57:22.048910000,x1,100.0666,261
0D16:57:22.048919000,x1,99.95767,305
0D16:57:22.058712000,x3,299.9917,481
0D16:57:22.058721000,x3,300.0544,427
0D16:57:22.069762000,x3,300.0411,30
0D16:57:22.069770000,x3,299.9218,178
0D16:57:22.078630000,x1,99.92088,489
0D16:57:22.078635000,x1,99.96666,227
0D16:57:22.098714000,x3,299.9906,183
0D16:57:22.098718000,x3,300.0353,364
0D16:57:22.108798000,x2,200.0383,321
0D16:57:22.108803000,x2,199.9086,340
0D16:57:22.128436000,x3,299.9482,219
0D16:57:22.128442000,x3,299.9451,166
0D16:57:22.138792000,x3,299.9575,458
0D16:57:22.138798000,x3,299.9246,139
0D16:57:22.159836000,x2,199.9884,65
0D16:57:22.159851000,x2,200.0439,495
0D16:57:22.169358000,x1,100.0516,411
0D16:57:22.169374000,x1,99.97159,240
0D16:57:22.179352000,x1,99.99619,286
0D16:57:22.179367000,x1,99.90655,223
0D16:57:22.198865000,x2,199.9758,428
0D16:57:22.198874000,x2,200.051,204
0D16:57:22.208766000,x3,299.9409,467
0D16:57:22.208774000,x3,300.0536,18
0D16:57:22.239111000,x3,299.9802,332
0D16:57:22.239127000,x3,300.0747,321
0D16:57:22.249360000,x3,299.9964,441
0D16:57:22.249375000,x3,300.0601,284
0D16:57:22.259018000,x3,299.9287,189
0D16:57:22.259029000,x3,299.9689,121
0D16:57:22.268797000,x1,99.92178,182
0D16:57:22.268812000,x1,99.97398,407
0D16:57:22.279039000,x2,199.936,316
0D16:57:22.279056000,x2,200.0224,427
0D16:57:22.289185000,x3,300.0387,472
0D16:57:22.289197000,x3,300.0725,104
0D16:57:22.299819000,x3,299.9972,467
0D16:57:22.299828000,x3,300.0464,23
0D16:57:22.308975000,x2,200.0575,312
0D16:57:22.308984000,x2,199.9786,447
0D16:57:22.319126000,x3,299.9938,395
0D16:57:22.319135000,x3,300.0404,338
0D16:57:22.329818000,x2,200.0693,264
0D16:57:22.329827000,x2,199.9531,453
0D16:57:22.338765000,x2,199.9111,79
0D16:57:22.338774000,x2,200.0336,170
0D16:57:22.348965000,x2,199.9478,256
0D16:57:22.348974000,x2,200.0782,459
0D16:57:22.358763000,x1,99.99555,354
0D16:57:22.358772000,x1,99.94344,141
0D16:57:22.368492000,x3,299.933,110
0D16:57:22.368501000,x3,300.0555,18
0D16:57:22.379325000,x3,299.9399,499
0D16:57:22.379334000,x3,300.08,440
0D16:57:22.389659000,x3,299.931,279
0D16:57:22.389668000,x3,299.9547,340
0D16:57:22.398816000,x1,100.0763,492
0D16:57:22.398824000,x1,99.98113,421
0D16:57:22.408659000,x3,299.9306,319
0D16:57:22.408665000,x3,299.9106,169
0D16:57:22.418658000,x3,299.9278,473
0D16:57:22.418673000,x3,299.9083,123
0D16:57:22.439557000,x1,99.93807,91
0D16:57:22.439571000,x1,99.97445,405
0D16:57:22.449484000,x3,300.0689,251
0D16:57:22.449500000,x3,299.9102,315
0D16:57:22.469638000,x1,100.0004,156
0D16:57:22.469648000,x1,99.93341,482
0D16:57:22.479472000,x3,299.9282,31
0D16:57:22.479475000,x3,299.9144,228
0D16:57:22.488326000,x2,200.0799,87
0D16:57:22.488331000,x2,199.976,453
0D16:57:22.499124000,x2,199.9695,39
0D16:57:22.499129000,x2,200.0414,61
0D16:57:22.508308000,x3,299.9856,10
0D16:57:22.508312000,x3,299.9452,11
0D16:57:22.519177000,x2,200.0537,77
0D16:57:22.519181000,x2,199.9999,102
0D16:57:22.528344000,x3,300.0207,277
0D16:57:22.528349000,x3,300.0571,387
0D16:57:22.539239000,x3,300.0031,247
0D16:57:22.539244000,x3,300.0962,93
0D16:57:22.549105000,x2,200.0821,272
0D16:57:22.549110000,x2,200.083,231
0D16:57:22.558586000,x3,300.008,454
0D16:57:22.558591000,x3,299.9149,334
0D16:57:22.568757000,x1,100.0515,273
0D16:57:22.568762000,x1,99.91929,239
0D16:57:22.578748000,x3,299.982,295
0D16:57:22.578752000,x3,299.9547,26
0D16:57:22.588753000,x1,99.9594,184
0D16:57:22.588758000,x1,100.015,485
0D16:57:22.598531000,x2,200.0705,482
0D16:57:22.598537000,x2,200.0844,105
0D16:57:22.608465000,x3,300.081,44
0D16:57:22.608470000,x3,300.041,303
0D16:57:22.618994000,x2,199.9619,200
0D16:57:22.618999000,x2,200.0388,122
0D16:57:22.628803000,x3,299.9714,250
0D16:57:22.628808000,x3,300.0625,438
0D16:57:22.639548000,x2,199.9287,167
0D16:57:22.639552000,x2,199.9176,358
0D16:57:22.649279000,x2,199.9939,441
0D16:57:22.649284000,x2,199.9573,113
0D16:57:22.659090000,x3,299.9584,450
0D16:57:22.659096000,x3,300.0865,101
0D16:57:22.668779000,x3,299.9699,311
0D16:57:22.668784000,x3,300.0837,214
0D16:57:22.679199000,x3,299.9998,39
0D16:57:22.679206000,x3,300.0685,357
0D16:57:22.699269000,x3,299.9601,160
0D16:57:22.699273000,x3,300.0279,109
0D16:57:22.708589000,x1,100.0616,166
0D16:57:22.708594000,x1,99.90027,162
0D16:57:22.718614000,x3,300.0794,379
0D16:57:22.718618000,x3,299.9064,443
0D16:57:22.728649000,x3,300.0363,491
0D16:57:22.728653000,x3,299.9375,153
0D16:57:22.738995000,x3,299.9339,32
0D16:57:22.739000000,x3,299.9741,195
0D16:57:22.748742000,x2,199.9596,429
0D16:57:22.748747000,x2,199.9038,243
0D16:57:22.759282000,x1,99.91213,378
0D16:57:22.759286000,x1,99.93506,125
0D16:57:22.769108000,x1,100.0317,460
0D16:57:22.769113000,x1,99.9317,173
0D16:57:22.788828000,x3,299.9756,119
0D16:57:22.788833000,x3,299.9973,323
0D16:57:22.798618000,x2,200.0793,460
0D16:57:22.798622000,x2,200.0276,53
0D16:57:22.809445000,x3,300.0191,283
0D16:57:22.809450000,x3,299.9307,7
0D16:57:22.818464000,x3,300.0984,128
0D16:57:22.818470000,x3,300.0574,319
0D16:57:22.829336000,x2,199.9917,106
0D16:57:22.829342000,x2,199.9075,60
0D16:57:22.838975000,x3,300.0237,457
0D16:57:22.838979000,x3,299.9266,89
